Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001478,Male,No,0,Graduate,No,2642,0,81,120,0,Semiurban,Y
LP001926,Male,Yes,0,Graduate,No,3779,1845,122,180,1,Rural,Y
LP001131,Male,Yes,0,Graduate,No,4092,2448,117,120,1,Semiurban,Y
LP001194,Male,Yes,2,Graduate,No,2918,1498,111,360,0,Semiurban,Y
LP001814,Male,Yes,2,Graduate,No,12099,0,121,360,1,Urban,Y
LP001489,Female,Yes,0,Graduate,No,4237,0,90,240,1,Rural,N
LP001144,Male,Yes,0,Graduate,No,5748,0,168,240,1,Urban,Y
LP002379,Male,No,0,Graduate,No,6393,0,95,120,1,Rural,N
LP001814,Male,Yes,2,Graduate,No,8564,0,110,360,1,Urban,Y
LP002637,Male,No,0,Not Graduate,No,3889,1334,84,180,1,Rural,N
LP002407,Female,Yes,0,Not Graduate,Yes,6297,0,132,180,0,Rural,Y
LP002517,Male,Yes,1,Not Graduate,No,2349,1686,101,120,1,Rural,N
LP002659,Male,Yes,3+,Graduate,No,3390,3316,140,360,1,Rural,Y
LP001384,Male,Yes,3+,Not Graduate,No,2420,755,94,360,1,Semiurban,Y
LP002684,Female,No,0,Not Graduate,No,3993,0,92,240,0,Rural,N
LP002821,Male,No,0,Not Graduate,Yes,5988,0,129,240,1,Semiurban,Y
LP002181,Male,No,0,Not Graduate,No,5488,0,173,360,0,Rural,N
LP001430,Female,No,0,Graduate,No,3164,0,41,360,1,Semiurban,Y
LP001606,Male,Yes,0,Graduate,No,3093,1790,117,360,0,Rural,Y
LP002211,Male,Yes,0,Graduate,No,4099,833,109,180,1,Urban,Y
LP001616,Male,Yes,1,Graduate,No,4256,0,119,240,0,Semiurban,Y
LP001259,Male,Yes,1,Graduate,Yes,925,2345,115,120,1,Urban,N
LP002670,Female,Yes,2,Graduate,No,2127,1411,119,360,1,Semiurban,Y
LP001155,Female,Yes,0,Not Graduate,No,2120,1749,98,120,1,Semiurban,Y
LP002367,Female,No,1,Not Graduate,No,4617,0,79,240,1,Rural,N
LP002161,Female,No,1,Graduate,No,4875,0,76,120,0,Semiurban,N
LP001636,Male,Yes,0,Graduate,No,5191,0,86,360,1,Semiurban,Y
LP001097,Male,No,1,Graduate,Yes,5311,0,97,180,1,Rural,N
LP001924,Male,No,0,Graduate,No,3940,3007,85,180,0,Rural,Y
LP002619,Male,Yes,0,Not Graduate,No,3331,1632,123,360,0,Semiurban,Y
LP002097,Male,No,1,Graduate,No,4392,2035,124,360,1,Urban,Y
LP002619,Male,Yes,0,Not Graduate,No,3687,1266,120,240,0,Semiurban,Y
LP001473,Male,No,0,Graduate,No,1925,1934,81,120,1,Urban,Y
LP001194,Male,Yes,2,Graduate,No,2552,1152,81,240,0,Semiurban,Y
LP002308,Male,Yes,0,Not Graduate,No,2188,2250,110,360,1,Urban,Y
LP001255,Male,No,0,Graduate,No,3979,0,124,120,1,Urban,N
LP002448,Male,Yes,0,Graduate,No,3947,1631,151,240,1,Rural,N
LP002741,Female,Yes,1,Graduate,No,4187,3080,172,120,1,Semiurban,Y
LP002086,Female,Yes,0,Graduate,No,3888,3182,125,120,1,Urban,N
LP001914,Male,Yes,0,Graduate,No,3631,891,103,240,0,Semiurban,Y
LP002143,Female,Yes,0,Graduate,No,2646,443,142,180,0,Semiurban,Y
LP001849,Male,No,0,Not Graduate,No,6846,0,121,180,1,Rural,N
LP001507,Male,Yes,0,Graduate,No,2470,1604,126,180,0,Semiurban,Y
LP002114,Female,No,0,Graduate,No,4555,0,67,240,0,Semiurban,Y
LP001603,Male,Yes,0,Not Graduate,Yes,4148,834,91,360,1,Semiurban,N
LP001560,Male,Yes,0,Not Graduate,No,1638,849,107,120,0,Semiurban,Y
LP002377,Female,No,1,Graduate,Yes,8310,0,123,120,1,Semiurban,Y
LP001778,Male,Yes,1,Graduate,No,3365,1707,134,360,1,Semiurban,Y
LP001112,Female,Yes,0,Graduate,No,3377,1474,128,120,1,Semiurban,Y
LP002586,Female,Yes,1,Graduate,No,2864,930,112,180,0,Semiurban,Y
LP002840,Female,No,0,Graduate,No,2014,0,10,120,0,Urban,N
LP001528,Male,No,0,Graduate,No,5790,0,99,240,1,Rural,N
LP002205,Male,No,1,Graduate,No,3093,1733,109,240,0,Urban,N
LP002585,Male,Yes,0,Graduate,No,3515,2227,126,120,1,Rural,N
LP001047,Male,Yes,0,Not Graduate,No,2762,1535,111,360,0,Semiurban,N
LP002131,Male,Yes,2,Not Graduate,No,2803,2269,115,180,0,Urban,Y
LP002244,Male,Yes,0,Graduate,No,2401,2339,126,360,0,Urban,Y
LP001900,Male,Yes,1,Graduate,No,3034,2041,120,360,1,Semiurban,Y
LP001736,Male,Yes,0,Graduate,No,1741,0,56,120,0,Urban,N
LP002772,Male,No,0,Graduate,No,2355,1618,125,180,1,Rural,Y
LP001798,Male,Yes,2,Graduate,No,5871,4925,141,360,1,Rural,Y
LP001343,Male,Yes,0,Graduate,No,1891,3725,133,360,0,Semiurban,Y
LP002035,Male,Yes,2,Graduate,No,4149,0,124,360,0,Semiurban,Y
LP001560,Male,Yes,0,Not Graduate,No,1797,1184,95,360,1,Semiurban,Y
LP002603,Female,No,0,Graduate,No,789,3763,100,360,0,Rural,Y
LP001994,Female,No,0,Graduate,No,2113,1831,92,360,0,Urban,N
LP001702,Male,No,0,Graduate,No,3393,0,124,240,1,Semiurban,N
LP002370,Male,No,0,Not Graduate,No,2623,0,74,240,0,Urban,Y
LP001319,Male,Yes,2,Not Graduate,No,2794,1542,95,240,0,Urban,Y
LP001814,Male,Yes,2,Graduate,No,9810,0,129,180,0,Urban,Y
LP002116,Female,No,0,Graduate,No,2563,0,44,360,1,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,2834,1981,123,360,0,Urban,Y
LP002158,Male,Yes,0,Not Graduate,No,3000,1666,100,180,0,Urban,N
LP002743,Female,No,0,Graduate,No,1968,0,93,180,0,Semiurban,N
LP002116,Female,No,0,Graduate,No,2316,0,46,180,0,Rural,N
LP001813,Male,No,0,Graduate,Yes,6807,4202,125,240,1,Urban,N
LP002347,Male,Yes,0,Graduate,No,3161,1417,146,120,1,Semiurban,Y
LP002916,Male,Yes,0,Graduate,No,2307,1431,99,180,1,Urban,Y
LP002841,Male,Yes,0,Graduate,No,3310,2211,105,360,0,Urban,N
LP001811,Male,Yes,0,Not Graduate,No,2929,4377,117,180,1,Semiurban,Y
LP001116,Male,No,0,Not Graduate,No,3271,1607,98,240,0,Semiurban,Y
LP001345,Male,Yes,2,Not Graduate,No,4288,3263,133,120,1,Urban,Y
LP001993,Female,No,0,Graduate,No,4177,1613,155,180,0,Rural,Y
LP002418,Male,No,3+,Not Graduate,No,4800,2347,158,240,0,Semiurban,Y
LP002821,Male,No,0,Not Graduate,Yes,5576,0,112,360,1,Semiurban,Y
LP001940,Male,Yes,2,Graduate,No,3104,1875,124,180,1,Urban,Y
LP002443,Male,Yes,2,Graduate,No,3230,1549,146,360,1,Rural,N
LP002619,Male,Yes,0,Not Graduate,No,3085,1317,123,180,0,Semiurban,Y
LP001926,Male,Yes,0,Graduate,No,3188,2304,109,120,1,Rural,Y
LP001978,Male,No,0,Graduate,No,3845,2738,158,180,0,Rural,Y
LP001800,Male,Yes,1,Not Graduate,No,2356,2385,137,240,1,Urban,N
LP002978,Female,No,0,Graduate,No,2573,0,69,180,1,Rural,Y
LP002772,Male,No,0,Graduate,No,2195,2055,156,360,0,Rural,Y
LP001228,Male,No,0,Not Graduate,No,3255,2106,144,120,0,Urban,N
LP001904,Male,Yes,0,Graduate,No,3562,1225,80,240,0,Urban,Y
LP002449,Male,Yes,0,Graduate,No,2595,2519,80,120,0,Rural,Y
LP002449,Male,Yes,0,Graduate,No,2513,2100,84,120,1,Rural,Y
LP001385,Male,No,0,Graduate,No,5700,0,139,240,0,Urban,Y
LP002874,Male,No,0,Graduate,No,3045,2634,105,360,0,Urban,Y
LP002098,Male,No,0,Graduate,No,2620,0,110,120,0,Semiurban,Y
LP002789,Male,Yes,0,Graduate,No,3127,4717,147,360,1,Rural,N
LP002443,Male,Yes,2,Graduate,No,3161,1723,158,360,1,Rural,N
LP001993,Female,No,0,Graduate,No,3095,1777,126,180,1,Rural,Y
LP001316,Male,Yes,0,Graduate,No,3293,2792,127,180,0,Semiurban,Y
LP001790,Female,No,1,Graduate,No,4196,0,121,120,0,Rural,Y
LP002494,Male,No,0,Graduate,No,6152,0,138,120,1,Rural,Y
LP002300,Female,No,0,Not Graduate,No,1659,0,57,240,1,Semiurban,Y
LP001047,Male,Yes,0,Not Graduate,No,2931,1856,127,180,0,Semiurban,N
LP002387,Male,Yes,0,Graduate,No,2394,2732,146,240,0,Semiurban,Y
LP001914,Male,Yes,0,Graduate,No,3640,863,124,360,1,Semiurban,Y
LP001282,Male,Yes,0,Graduate,No,2850,2107,103,180,1,Semiurban,Y
LP001319,Male,Yes,2,Not Graduate,No,2660,1907,80,180,1,Urban,Y
LP001279,Male,No,0,Graduate,No,2265,2601,146,120,0,Semiurban,Y
LP002953,Male,Yes,3+,Graduate,No,6147,0,124,360,1,Urban,Y
LP001836,Female,No,2,Graduate,No,3332,0,130,240,1,Urban,N
LP001925,Female,No,0,Graduate,Yes,2680,1449,90,180,0,Semiurban,N
LP002953,Male,Yes,3+,Graduate,No,5390,0,113,360,0,Urban,Y
LP001030,Male,Yes,2,Graduate,No,1429,977,13,180,0,Urban,Y
LP002716,Male,No,0,Not Graduate,No,7288,0,124,120,1,Semiurban,Y
LP002603,Female,No,0,Graduate,No,707,4386,129,180,1,Rural,Y
LP001814,Male,Yes,2,Graduate,No,10548,0,103,360,1,Urban,Y
LP002755,Male,Yes,1,Not Graduate,No,2338,2544,93,120,1,Urban,Y
LP002716,Male,No,0,Not Graduate,No,7015,0,141,120,1,Semiurban,Y
LP002318,Female,No,1,Not Graduate,Yes,3465,0,57,180,0,Semiurban,N
LP001157,Female,No,0,Graduate,No,3587,0,121,360,1,Semiurban,Y
LP002840,Female,No,0,Graduate,No,2083,0,9,120,1,Urban,N
LP001579,Male,No,0,Graduate,No,2211,0,55,120,0,Semiurban,N
LP001179,Male,Yes,2,Graduate,No,4363,0,127,120,1,Urban,N
LP002126,Male,Yes,3+,Not Graduate,No,3266,0,55,120,0,Semiurban,Y
LP002296,Male,No,0,Not Graduate,No,2666,0,56,180,1,Rural,N
LP002587,Male,Yes,0,Not Graduate,No,2448,1581,118,240,1,Rural,Y
LP002187,Male,No,0,Graduate,No,2649,0,81,120,1,Semiurban,N
LP002455,Male,Yes,2,Graduate,No,3637,0,95,360,0,Semiurban,Y
LP001854,Male,Yes,3+,Graduate,No,5382,0,103,180,0,Urban,N
LP002606,Female,No,0,Graduate,No,3338,0,82,360,1,Semiurban,Y
LP002347,Male,Yes,0,Graduate,No,3470,1409,136,240,1,Semiurban,Y
LP002300,Female,No,0,Not Graduate,No,2059,0,42,180,0,Semiurban,Y
LP001482,Male,Yes,0,Graduate,Yes,3822,0,26,240,1,Semiurban,Y
LP001367,Male,Yes,1,Graduate,No,3408,827,96,240,0,Urban,Y
LP001205,Male,Yes,0,Graduate,No,2736,4700,114,120,0,Urban,Y
LP002087,Female,No,0,Graduate,No,2385,0,69,180,0,Urban,Y
LP001032,Male,No,0,Graduate,No,5377,0,125,180,1,Urban,Y
LP002917,Female,No,0,Not Graduate,No,2234,0,65,360,1,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,2635,4692,101,240,1,Rural,Y
LP002877,Male,Yes,1,Graduate,No,1602,2317,89,360,0,Rural,Y
LP001904,Male,Yes,0,Graduate,No,2700,1289,57,180,0,Urban,Y
LP002296,Male,No,0,Not Graduate,No,2995,0,66,180,1,Rural,N
LP001674,Male,Yes,1,Not Graduate,No,2850,2765,84,240,0,Semiurban,Y
LP001877,Male,Yes,2,Graduate,No,3598,1410,171,240,1,Semiurban,Y
LP001532,Male,Yes,2,Not Graduate,No,2402,0,103,120,1,Rural,N
LP002894,Female,Yes,0,Graduate,No,2997,0,35,240,1,Semiurban,Y
LP001924,Male,No,0,Graduate,No,3007,2510,76,360,1,Rural,Y
LP001343,Male,Yes,0,Graduate,No,1607,3674,116,360,1,Semiurban,Y
LP001578,Male,Yes,0,Graduate,No,2319,3334,119,240,0,Rural,Y
LP001792,Male,Yes,1,Graduate,No,3151,0,104,240,1,Semiurban,Y
LP002004,Male,No,0,Not Graduate,No,3123,2349,100,360,0,Semiurban,Y
LP001722,Male,Yes,0,Graduate,No,140,1723,146,360,0,Rural,N
LP002777,Male,Yes,0,Graduate,No,2671,1755,103,360,0,Rural,Y
LP001528,Male,No,0,Graduate,No,5611,0,111,120,1,Rural,N
LP001491,Male,Yes,2,Graduate,Yes,3196,3989,75,120,0,Urban,Y
LP001482,Male,Yes,0,Graduate,Yes,3599,0,25,180,1,Semiurban,Y
LP002643,Male,Yes,2,Graduate,No,3000,2155,146,240,1,Urban,Y
LP001157,Female,No,0,Graduate,No,3295,0,108,120,0,Semiurban,Y
LP002505,Male,Yes,0,Graduate,No,4404,2516,118,120,1,Urban,N
LP001572,Male,Yes,0,Graduate,No,8781,0,64,180,0,Urban,Y
LP002517,Male,Yes,1,Not Graduate,No,2206,1259,99,240,1,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,3331,1730,126,120,1,Urban,Y
LP002821,Male,No,0,Not Graduate,Yes,5203,0,128,360,0,Semiurban,Y
LP001138,Male,Yes,1,Graduate,No,6438,0,38,180,0,Urban,Y
LP002772,Male,No,0,Graduate,No,2390,1744,157,360,0,Rural,Y
LP002143,Female,Yes,0,Graduate,No,2452,488,125,120,0,Semiurban,Y
LP001194,Male,Yes,2,Graduate,No,2719,1388,116,240,0,Semiurban,Y
LP001926,Male,Yes,0,Graduate,No,3354,1716,142,360,0,Rural,Y
LP002151,Male,Yes,1,Graduate,No,3318,0,76,180,0,Urban,N
LP001275,Male,Yes,1,Graduate,No,4137,0,43,360,0,Urban,Y
LP001228,Male,No,0,Not Graduate,No,2727,2381,112,120,0,Urban,N
LP002187,Male,No,0,Graduate,No,2547,0,100,360,0,Semiurban,N
LP001245,Male,Yes,2,Not Graduate,Yes,1897,2012,94,360,1,Semiurban,Y
LP001047,Male,Yes,0,Not Graduate,No,2200,2208,109,120,1,Semiurban,N
LP001319,Male,Yes,2,Not Graduate,No,3494,1848,91,240,1,Urban,Y
LP002370,Male,No,0,Not Graduate,No,2467,0,57,240,1,Urban,Y
LP001095,Male,No,0,Graduate,No,3543,0,79,360,0,Urban,N
LP001925,Female,No,0,Graduate,Yes,2578,1810,107,240,1,Semiurban,N
LP002755,Male,Yes,1,Not Graduate,No,2169,2739,159,180,0,Urban,Y
LP002296,Male,No,0,Not Graduate,No,2558,0,65,120,1,Rural,N
LP002116,Female,No,0,Graduate,No,1931,0,42,240,0,Rural,N
LP001849,Male,No,0,Not Graduate,No,5717,0,106,240,0,Rural,N
LP002484,Male,Yes,3+,Graduate,No,6450,0,101,360,1,Urban,Y
LP002141,Male,Yes,3+,Graduate,No,2673,2117,108,120,1,Rural,Y
LP001915,Male,Yes,2,Graduate,No,2613,1251,68,240,0,Urban,Y
LP001688,Male,Yes,1,Not Graduate,No,3639,1109,139,360,0,Urban,Y
LP001146,Female,Yes,0,Graduate,No,2958,3556,144,180,0,Urban,N
LP001722,Male,Yes,0,Graduate,No,145,2029,130,240,0,Rural,N
LP001322,Male,No,0,Graduate,No,4763,0,124,360,0,Semiurban,Y
LP001736,Male,Yes,0,Graduate,No,2201,0,66,120,0,Urban,N
LP002068,Male,No,0,Graduate,No,5126,0,133,360,1,Rural,Y
LP002143,Female,Yes,0,Graduate,No,1981,504,127,180,1,Semiurban,Y
LP002305,Female,No,0,Graduate,No,3822,0,126,360,1,Semiurban,Y
LP002894,Female,Yes,0,Graduate,No,3637,0,42,360,0,Semiurban,Y
LP001532,Male,Yes,2,Not Graduate,No,2468,0,123,180,0,Rural,N
LP001693,Female,No,0,Graduate,No,3365,0,74,180,0,Urban,Y
LP002837,Male,Yes,3+,Graduate,No,3276,2462,136,180,1,Rural,N
LP001478,Male,No,0,Graduate,No,2460,0,68,360,1,Semiurban,Y
LP002537,Male,Yes,0,Graduate,No,2232,3119,115,240,1,Semiurban,Y
LP002472,Male,No,2,Graduate,No,4317,0,120,180,1,Rural,Y
LP001316,Male,Yes,0,Graduate,No,2900,3480,138,240,1,Semiurban,Y
LP002390,Male,No,0,Graduate,No,4184,0,100,240,0,Urban,Y
LP001915,Male,Yes,2,Graduate,No,2085,885,71,180,1,Urban,Y
LP001811,Male,Yes,0,Not Graduate,No,3384,4512,106,240,1,Semiurban,Y
LP001319,Male,Yes,2,Not Graduate,No,2484,1799,75,180,0,Urban,Y
LP002692,Male,Yes,3+,Graduate,Yes,6122,1318,104,180,1,Rural,Y
LP001836,Female,No,2,Graduate,No,2919,0,136,180,1,Urban,N
LP001157,Female,No,0,Graduate,No,2747,0,116,240,1,Semiurban,Y
LP002277,Female,No,0,Graduate,No,3133,0,72,180,1,Urban,N
LP001199,Male,Yes,2,Not Graduate,No,3304,2704,141,240,0,Urban,Y
LP002868,Male,Yes,2,Graduate,No,3450,460,108,180,0,Urban,Y
LP002345,Male,Yes,0,Graduate,No,1045,2511,93,120,0,Rural,Y
LP002916,Male,Yes,0,Graduate,No,2121,1413,104,360,1,Urban,Y
LP001917,Female,No,0,Graduate,No,1713,1343,56,180,1,Urban,Y
LP002493,Male,No,0,Graduate,No,3968,0,117,180,1,Semiurban,N
LP002837,Male,Yes,3+,Graduate,No,3244,2576,119,240,1,Rural,N
LP002840,Female,No,0,Graduate,No,2474,0,8,360,1,Urban,N
LP002250,Male,Yes,0,Graduate,No,5641,0,120,360,1,Rural,Y
LP001954,Female,Yes,1,Graduate,No,5221,0,139,180,1,Urban,Y
LP001138,Male,Yes,1,Graduate,No,5168,0,44,360,1,Urban,Y
LP002181,Male,No,0,Not Graduate,No,5361,0,132,120,1,Rural,N
LP002370,Male,No,0,Not Graduate,No,2365,0,70,360,1,Urban,Y
LP002068,Male,No,0,Graduate,No,4592,0,110,240,0,Rural,Y
LP002175,Male,Yes,0,Graduate,No,4775,2545,107,180,0,Urban,Y
LP001963,Male,Yes,1,Graduate,No,2244,2785,100,180,1,Urban,N
LP002002,Female,No,0,Graduate,No,2913,0,84,120,0,Semiurban,Y
LP002224,Male,No,0,Graduate,No,2918,0,63,360,1,Urban,N
LP001824,Male,Yes,1,Graduate,No,3307,1598,131,360,1,Semiurban,Y
LP001095,Male,No,0,Graduate,No,3588,0,62,360,1,Urban,N
LP002368,Male,Yes,2,Graduate,No,5603,0,148,240,1,Semiurban,Y
LP001814,Male,Yes,2,Graduate,No,8245,0,92,180,1,Urban,Y
LP002180,Male,No,0,Graduate,Yes,7337,0,124,360,1,Rural,Y
LP001478,Male,No,0,Graduate,No,2643,0,57,360,0,Semiurban,Y
LP001900,Male,Yes,1,Graduate,No,3019,2183,121,120,1,Semiurban,Y
LP002002,Female,No,0,Graduate,No,2620,0,71,180,1,Semiurban,Y
LP002792,Male,Yes,1,Graduate,No,5449,1104,27,360,0,Semiurban,Y
LP002116,Female,No,0,Graduate,No,2316,0,50,240,1,Rural,N
LP001279,Male,No,0,Graduate,No,2411,2418,139,180,1,Semiurban,Y
LP002296,Male,No,0,Not Graduate,No,2434,0,63,360,1,Rural,N
LP001608,Male,Yes,2,Graduate,No,2127,1704,89,120,1,Rural,Y
LP002284,Male,No,0,Not Graduate,No,3914,1513,119,180,0,Rural,Y
LP002979,Male,Yes,3+,Graduate,No,4306,0,32,180,0,Rural,Y
LP002297,Male,No,0,Graduate,No,2530,19650,110,360,0,Semiurban,Y
LP001813,Male,No,0,Graduate,Yes,7351,4979,130,120,0,Urban,N
LP001744,Male,No,0,Graduate,No,2913,2596,137,180,1,Semiurban,Y
LP002494,Male,No,0,Graduate,No,6000,0,140,360,0,Rural,Y
LP001896,Male,Yes,2,Graduate,No,4506,0,84,120,0,Semiurban,Y
LP002158,Male,Yes,0,Not Graduate,No,2518,1242,108,180,1,Urban,N
LP001238,Male,Yes,3+,Not Graduate,Yes,6478,0,126,120,1,Urban,Y
LP001507,Male,Yes,0,Graduate,No,2844,1450,119,120,0,Semiurban,Y
LP002002,Female,No,0,Graduate,No,2744,0,78,240,1,Semiurban,Y
LP001565,Male,Yes,1,Graduate,No,3121,1375,106,240,0,Semiurban,N
LP002239,Male,No,0,Not Graduate,No,2204,1373,106,240,1,Semiurban,Y
LP001963,Male,Yes,1,Graduate,No,2209,3030,111,360,1,Urban,N
LP002600,Male,Yes,1,Graduate,Yes,2703,0,104,120,0,Semiurban,Y
LP002940,Male,No,0,Not Graduate,No,3455,0,113,180,0,Rural,Y
LP002953,Male,Yes,3+,Graduate,No,5670,0,134,180,0,Urban,Y
LP002068,Male,No,0,Graduate,No,5311,0,120,120,1,Rural,Y
LP001849,Male,No,0,Not Graduate,No,5864,0,103,120,0,Rural,N
LP001255,Male,No,0,Graduate,No,3874,0,121,240,0,Urban,N
LP001674,Male,Yes,1,Not Graduate,No,2559,2578,75,360,1,Semiurban,Y
LP001155,Female,Yes,0,Not Graduate,No,2265,1799,83,240,0,Semiurban,Y
LP002837,Male,Yes,3+,Graduate,No,3654,2748,137,180,0,Rural,N
LP002978,Female,No,0,Graduate,No,3183,0,69,180,0,Rural,Y
LP002453,Male,No,0,Graduate,Yes,6537,0,86,180,0,Semiurban,Y
LP002308,Male,Yes,0,Not Graduate,No,1971,2350,112,180,0,Urban,Y
LP001894,Male,Yes,0,Graduate,No,2730,2483,152,360,1,Semiurban,Y
LP002181,Male,No,0,Not Graduate,No,6668,0,130,240,0,Rural,N
LP002296,Male,No,0,Not Graduate,No,2726,0,76,360,1,Rural,N
LP002308,Male,Yes,0,Not Graduate,No,2512,2316,101,120,0,Urban,Y
LP001535,Male,No,0,Graduate,No,3356,0,53,180,0,Urban,Y
LP001008,Male,No,0,Graduate,No,6058,0,136,120,1,Urban,Y
LP002723,Male,No,2,Graduate,No,3672,0,114,120,1,Rural,N
LP001586,Male,Yes,3+,Not Graduate,No,3888,0,79,180,1,Rural,N
LP002714,Male,No,1,Not Graduate,No,2211,1385,90,180,1,Semiurban,Y
LP002006,Female,No,0,Graduate,No,2401,0,60,120,1,Rural,Y
LP002840,Female,No,0,Graduate,No,2219,0,10,180,1,Urban,N
LP002776,Female,No,0,Graduate,No,4620,0,97,180,0,Semiurban,N
LP001750,Male,Yes,0,Graduate,No,6871,0,120,360,0,Semiurban,Y
LP001565,Male,Yes,1,Graduate,No,3221,1359,114,180,1,Semiurban,N
LP002053,Male,Yes,3+,Graduate,No,4472,160,104,180,0,Semiurban,Y
LP001241,Female,No,0,Graduate,No,4249,0,139,180,1,Semiurban,N
LP001478,Male,No,0,Graduate,No,2182,0,71,360,0,Semiurban,Y
LP002978,Female,No,0,Graduate,No,3090,0,74,120,0,Rural,Y
LP001248,Male,No,0,Graduate,No,3641,0,82,180,1,Semiurban,Y
LP001482,Male,Yes,0,Graduate,Yes,2891,0,21,120,1,Semiurban,Y
LP002755,Male,Yes,1,Not Graduate,No,2597,2356,136,240,1,Urban,Y
LP001316,Male,Yes,0,Graduate,No,2836,2417,138,360,0,Semiurban,Y
LP002332,Male,Yes,0,Not Graduate,No,2103,1803,100,360,0,Rural,Y
LP001345,Male,Yes,2,Not Graduate,No,4464,3317,130,120,1,Urban,Y
LP001836,Female,No,2,Graduate,No,2883,0,134,360,1,Urban,N
LP002926,Male,Yes,2,Graduate,Yes,2615,0,110,360,0,Semiurban,N
LP001008,Male,No,0,Graduate,No,6459,0,120,180,0,Urban,Y
LP002114,Female,No,0,Graduate,No,3621,0,65,180,1,Semiurban,Y
LP001914,Male,Yes,0,Graduate,No,4495,860,103,360,0,Semiurban,Y
LP002239,Male,No,0,Not Graduate,No,2341,1390,126,360,0,Semiurban,Y
LP002738,Male,No,2,Graduate,No,3237,0,107,360,1,Semiurban,Y
LP001636,Male,Yes,0,Graduate,No,5025,0,73,240,0,Semiurban,Y
LP001698,Male,No,0,Not Graduate,No,3920,2532,53,240,0,Rural,Y
LP001073,Male,Yes,2,Not Graduate,No,4349,910,83,180,0,Urban,Y
LP002250,Male,Yes,0,Graduate,No,5162,0,119,180,1,Rural,Y
LP001532,Male,Yes,2,Not Graduate,No,2503,0,101,360,1,Rural,N
LP002379,Male,No,0,Graduate,No,6500,0,105,360,0,Rural,N
LP001904,Male,Yes,0,Graduate,No,2931,1234,70,360,0,Urban,Y
LP002789,Male,Yes,0,Graduate,No,3363,4250,138,180,0,Rural,N
LP002244,Male,Yes,0,Graduate,No,2295,2588,128,240,0,Urban,Y
LP002098,Male,No,0,Graduate,No,3106,0,89,120,1,Semiurban,Y
LP002446,Male,Yes,2,Not Graduate,No,2453,1315,139,240,0,Rural,N
LP001157,Female,No,0,Graduate,No,3245,0,122,180,1,Semiurban,Y
LP002874,Male,No,0,Graduate,No,3119,2425,128,360,1,Urban,Y
LP001259,Male,Yes,1,Graduate,Yes,897,2730,112,120,0,Urban,N
LP001491,Male,Yes,2,Graduate,Yes,3280,3463,89,180,1,Urban,Y
LP001432,Male,Yes,2,Graduate,No,3102,0,80,180,1,Semiurban,Y
LP001493,Male,Yes,2,Not Graduate,No,3952,1640,141,180,1,Rural,N
LP001097,Male,No,1,Graduate,Yes,5410,0,111,180,0,Rural,N
LP001151,Female,No,0,Graduate,No,3406,2310,133,360,1,Semiurban,Y
LP001112,Female,Yes,0,Graduate,No,3589,1518,147,120,0,Semiurban,Y
LP001228,Male,No,0,Not Graduate,No,3614,2291,131,360,0,Urban,N
LP001954,Female,Yes,1,Graduate,No,4631,0,145,120,1,Urban,Y
LP002158,Male,Yes,0,Not Graduate,No,2518,1242,108,240,1,Urban,N
LP001116,Male,No,0,Not Graduate,No,4455,1590,100,360,1,Semiurban,Y
LP002429,Male,Yes,1,Graduate,Yes,3650,1278,139,360,1,Rural,Y
LP001639,Female,Yes,0,Graduate,No,3732,0,105,360,0,Semiurban,Y
LP001698,Male,No,0,Not Graduate,No,4104,2287,58,360,1,Rural,Y
LP002874,Male,No,0,Graduate,No,2958,2792,126,120,1,Urban,Y
LP001641,Male,Yes,1,Graduate,Yes,1992,0,62,360,0,Rural,N
LP001493,Male,Yes,2,Not Graduate,No,3312,1179,119,180,1,Rural,N
LP002741,Female,Yes,1,Graduate,No,4736,2787,132,240,1,Semiurban,Y
LP002874,Male,No,0,Graduate,No,2958,2792,126,120,0,Urban,Y
LP001896,Male,Yes,2,Graduate,No,3826,0,94,240,0,Semiurban,Y
LP002874,Male,No,0,Graduate,No,3119,2425,128,120,0,Urban,Y
LP001520,Male,Yes,0,Graduate,No,5367,705,128,240,0,Semiurban,Y
LP001917,Female,No,0,Graduate,No,1836,1891,48,180,1,Urban,Y
LP001098,Male,Yes,0,Graduate,No,2572,1559,114,180,1,Semiurban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3807,0,83,180,1,Rural,N
LP002114,Female,No,0,Graduate,No,4763,0,70,240,0,Semiurban,Y
LP002305,Female,No,0,Graduate,No,5108,0,128,360,0,Semiurban,Y
LP002429,Male,Yes,1,Graduate,Yes,3393,1259,127,360,1,Rural,Y
LP001813,Male,No,0,Graduate,Yes,5580,4915,100,120,1,Urban,N
LP001098,Male,Yes,0,Graduate,No,3422,1596,118,120,1,Semiurban,Y
LP002288,Male,Yes,2,Not Graduate,No,3367,0,43,120,0,Urban,N
LP001904,Male,Yes,0,Graduate,No,2884,1338,64,240,1,Urban,Y
LP001005,Male,Yes,0,Graduate,Yes,3214,0,75,180,1,Urban,Y
LP002448,Male,Yes,0,Graduate,No,3656,2052,119,360,1,Rural,N
